Language,Query,GitHubUrl,Relevance,Notes
Python,how to get html of website,https://github.com/bitesofcode/projex/blob/d31743ec456a41428709968ab11a2cf6c6c76247/projex/init.py#L368-L384,0,
Python,export to excel,https://github.com/vicalloy/lbutils/blob/66ae7e73bc939f073cdc1b91602a95e67caf4ba6/lbutils/xlsxutils.py#L20-L32,3,
Python,convert a utc time to epoch,https://github.com/aws/aws-xray-sdk-python/blob/707358cd3a516d51f2ebf71cf34f00e8d906a667/aws_xray_sdk/core/sampling/connector.py#L136-L149,2,
Python,set working directory,https://github.com/xolox/python-vcs-repo-mgr/blob/fdad2441a3e7ba5deeeddfa1c2f5ebc00c393aed/vcs_repo_mgr/__init__.py#L1875-L1896,0,
Python,get current observable value,https://github.com/ARMmbed/mbed-cloud-sdk-python/blob/c0af86fb2cdd4dc7ed26f236139241067d293509/examples/connect/set-resource.py#L23-L42,1,
Python,scatter plot,https://github.com/bcbio/bcbio-nextgen/blob/6a9348c0054ccd5baffd22f1bb7d0422f6978b20/bcbio/structural/cnvkit.py#L633-L646,1,
Python,convert a utc time to epoch,https://github.com/myusuf3/delorean/blob/3e8a7b8cfd4c26546f62bde2f34002893adfa08a/delorean/dates.py#L492-L512,3,
Python,how to get database table name,https://github.com/simonw/datasette/blob/11b352b4d52fd02a422776edebb14f12e4994d3b/datasette/app.py#L521-L527,1,
Python,read properties file,https://github.com/markreidvfx/pyaaf2/blob/37de8c10d3c3495cc00c705eb6c5048bc4a7e51f/tools/model_dump.py#L99-L127,3,
Python,get name of enumerated value,https://github.com/apple/turicreate/blob/74514c3f99e25b46f22c6e02977fe3da69221c2e/src/external/coremltools_wrap/coremltools/deps/protobuf/python/google/protobuf/descriptor.py#L321-L337,3,
Python,json to xml conversion,https://github.com/amaas-fintech/amaas-core-sdk-python/blob/347b71f8e776b2dde582b015e31b4802d91e8040/amaascore/core/amaas_model.py#L30-L31,0,
Python,map to json,https://github.com/GNS3/gns3-server/blob/a221678448fb5d24e977ef562f81d56aacc89ab1/gns3server/compute/vmware/vmware_vm.py#L75-L91,0,
Python,read properties file,https://github.com/nion-software/nionswift/blob/d43693eaf057b8683b9638e575000f055fede452/nion/swift/model/NDataHandler.py#L469-L481,1,
Python,set working directory,https://github.com/materialsproject/pymatgen/blob/4ca558cf72f8d5f8a1f21dfdfc0181a971c186da/pymatgen/io/abinit/flows.py#L254-L266,2,
Python,extract data from html content,https://github.com/monarch-initiative/dipper/blob/24cc80db355bbe15776edc5c7b41e0886959ba41/scripts/scrape-impc.py#L14-L40,0,
Python,binomial distribution,https://github.com/tisimst/mcerp/blob/2bb8260c9ad2d58a806847f1b627b6451e407de1/mcerp/__init__.py#L1150-L1167,3,
Python,convert decimal to hex,https://github.com/talkincode/txradius/blob/b86fdbc9be41183680b82b07d3a8e8ea10926e01/txradius/mschap/mschap.py#L94-L101,1,
Ruby,get name of enumerated value,https://github.com/laskaridis/ruby_enum/blob/e3139ff95127820ded2964f0a97537e7b2b292ee/lib/ruby_enum.rb#L64-L82,0,
Ruby,memoize to disk  - persistent memoization,https://github.com/RISCfuture/dropbox/blob/702c0f99a25bb319b4a191f3dac2dbbd60427f9d/lib/dropbox/memoization.rb#L75-L79,1,
Ruby,socket recv timeout,https://github.com/mojombo/bertrpc/blob/c78721ecf6f4744f5d33a1733a8eab90dc01cb86/lib/bertrpc/action.rb#L74-L104,3,
Ruby,read properties file,https://github.com/clarete/s3sync/blob/b690957f6bb4299bca3224258855f1694406aab3/lib/s3sync/config.rb#L50-L73,2,
Ruby,copying a file to a path,https://github.com/amatsuda/erd/blob/1f4b8bb5d386835b4596a87ddf6897c8626036ae/app/controllers/erd/erd_controller.rb#L106-L112,1,
Ruby,print model summary,https://github.com/yujinakayama/transpec/blob/fe3fc522346d8cbecee2fa92edc382b18d92b638/lib/transpec/cli.rb#L112-L123,0,
Ruby,get all parents of xml node,https://github.com/o2web/rails_admin_cms/blob/764197753a2beb80780a44c7f559ba2bc1bb429e/app/models/viewable/page.rb#L58-L64,2,
Ruby,connect to sql,https://github.com/rsim/ruby-plsql/blob/dc5e74200b186ba9e444f75821351aa454f84795/lib/plsql/schema.rb#L64-L72,2,
Ruby,hash set for counting distinct elements,https://github.com/tombroomfield/motion_panel/blob/b75f5110b4a27f23cb45746b166190570b9b8391/lib/motion_panel/people_manager.rb#L17-L20,1,
Ruby,get name of enumerated value,https://github.com/charliesome/twostroke/blob/3e6d5366bad603e987f78027d472255707ec26fa/lib/twostroke/runtime/vm_frame.rb#L200-L204,0,
Ruby,get current observable value,https://github.com/kontena/kontena/blob/5cb5b4457895985231ac88e78c8cbc5a8ffb5ec7/agent/lib/kontena/observer.rb#L196-L207,2,
Ruby,format date,https://github.com/johnmcl/similarweb/blob/a8e31eddebacd8b8689bf19635448a142f400d1f/lib/similarweb/client.rb#L71-L79,3,
Ruby,readonly array,https://github.com/mojombo/erlectricity/blob/0473d25b87ae15990d99a137dce7bb172c998af7/lib/erlectricity/decoder.rb#L162-L169,0,
Ruby,get inner html,https://github.com/clearwater-rb/clearwater/blob/bc488101f2773bb2b497d964f16e34b560b77c76/lib/clearwater/component.rb#L30-L33,0,
Ruby,sorting multiple arrays based on another arrays sorted order,https://github.com/zendesk/zendesk_api_client_rb/blob/4237daa923c6e353a888473adae2a808352f4b26/lib/zendesk_api/collection.rb#L377-L384,0,
Ruby,regex case insensitive,https://github.com/rossta/tacokit.rb/blob/2c43c01f6b80eaf5593ab38e9b6b38a35cddadb7/lib/tacokit/transform.rb#L99-L104,1,
Ruby,how to get current date,https://github.com/codez/delayed_cron_job/blob/028ae36b77499362f241d710cb8d40302f3bcc6a/lib/delayed_cron_job/cronline.rb#L416-L437,1,
Ruby,copy to clipboard,https://github.com/gosu/fidgit/blob/f60290252fe713622c2d128c366843a55d124b7b/lib/fidgit/elements/text_area.rb#L444-L450,2,
Ruby,get executable path,https://github.com/bundler/gemstash/blob/930cef65cebd92b2295fcbcfc9cfe1a592f09840/lib/gemstash/cli.rb#L116-L123,3,
Ruby,get the description of a http status code,https://github.com/tongueroo/jets/blob/46943a519224067e58aa3e2d5656e3ca083150f9/lib/jets/controller/rack/adapter.rb#L49-L61,0,
Ruby,convert int to string,https://github.com/mharris717/to_parsed_obj/blob/c8737d91731ee36fa1bf0413b524b603f6bac722/lib/to_parsed_obj.rb#L23-L39,0,
Ruby,hash set for counting distinct elements,https://github.com/ThoughtWorksStudios/oauth2_provider/blob/d54702f194edd05389968cf8947465860abccc5d/tools/jruby-1.5.1/lib/ruby/gems/1.8/gems/activerecord-jdbc-adapter-0.9.7-java/lib/jdbc_adapter/jdbc_postgre.rb#L399-L412,0,
Ruby,how to extract zip file recursively,https://github.com/kazuhisa/ken_all/blob/0043c8305b638cf9dd0c2fbf4a4411e9e73ca790/lib/ken_all/import.rb#L59-L71,1,
Ruby,output to html file,https://github.com/stereobooster/jekyll-press/blob/15b333f1dab2bceb11858cf94fcf2139c2d59496/lib/jekyll-press.rb#L34-L36,1,
Ruby,extract data from html content,https://github.com/abhay/calais/blob/21ef6f2714f2d5f786a1819927b4e8429c274fd5/lib/calais/response.rb#L83-L186,1,
Ruby,convert json to csv,https://github.com/superlanding/export_to/blob/06d1f3096746208bdbd207816fc34bb12b78917e/lib/export_to/base.rb#L19-L25,0,
Ruby,write csv,https://github.com/jstumbaugh/copy_csv/blob/3e3ec08715bd00784be3f0b17e88dd7a841de70c/lib/copy_csv.rb#L41-L45,3,
Ruby,nelder mead optimize,https://github.com/JEG2/oklahoma_mixer/blob/9e3647d2b064180f2e5f5848ca36967f0aca6e70/lib/oklahoma_mixer/fixed_length_database.rb#L10-L14,0,
Ruby,how to get html of website,https://github.com/sugaryourcoffee/syclink/blob/941ee2045c946daa1e0db394eb643aa82c1254cc/lib/syclink/designer.rb#L129-L133,0,
Ruby,how to get current date,https://github.com/ankane/pgslice/blob/6b4de2435b88e1c69c8d2e3f7bf77235265b1592/lib/pgslice/helpers.rb#L135-L145,2,
Ruby,get current process id,https://github.com/robertwahler/win32-autogui/blob/f36dc7ed9d7389893b0960b2c5740338f0d38117/lib/win32/autogui/window.rb#L218-L223,2,
Ruby,how to read the contents of a .gz compressed file?,https://github.com/rightscale/right_link/blob/b33a209c20a8a0942dd9f1fe49a08030d4ca209f/lib/instance/network_configurator/centos_network_configurator.rb#L320-L324,0,
Ruby,parse binary file to custom class,https://github.com/delagoya/mzml/blob/6375cfe54a32ad3f7ebbeb92f0c25c5e456101de/lib/mzml/chromatogram.rb#L55-L78,1,
Ruby,memoize to disk  - persistent memoization,https://github.com/cloudfoundry/bosh/blob/2eaa7100879ddd20cd909cd698514746195e28b7/src/bosh-director/lib/bosh/director/cloudcheck_helper.rb#L29-L36,0,
Ruby,html encode string,https://github.com/jpmobile/jpmobile/blob/4758f4a3fafbd8dc8c6051f3b79b231e4742612b/lib/jpmobile/mail.rb#L313-L331,0,
Ruby,how to read .csv file in an efficient way?,https://github.com/DarthSim/bayes_classifier/blob/ae17adec04cea589211d323369b70b40f2d48126/lib/bayes/classifier.rb#L25-L30,2,
Ruby,extract data from html content,https://github.com/sobakasu/google_web_translate/blob/030091721292d2f6ced929542630b968cc436219/lib/google_web_translate/api.rb#L94-L102,0,
Ruby,scatter plot,https://github.com/wurmlab/genevalidator/blob/b44a4a7e72eb8314c73d0cd7062d37a1c4c58299/lib/genevalidator/validation_alignment.rb#L397-L441,1,
Ruby,html encode string,https://github.com/EthWorks/ethereum.rb/blob/7c2dab0a0142bb6f557d290ef69d39ee3f5f7169/lib/ethereum/encoder.rb#L71-L76,0,
Ruby,randomly extract x items from a list,https://github.com/ManageIQ/manageiq-smartstate/blob/88fed6e9e6c0b69e87d71d1912c77aca535f7caa/lib/blackbox/xmlStorage.rb#L138-L155,0,
Ruby,how to extract zip file recursively,https://github.com/instructure/moodle2cc/blob/cdb1666a76b22e87e8853d4045e31439244cce4b/lib/moodle2cc/moodle2/extractor.rb#L54-L68,3,
Ruby,read text file line by line,https://github.com/ManageIQ/manageiq-smartstate/blob/88fed6e9e6c0b69e87d71d1912c77aca535f7caa/lib/metadata/linux/LinuxOSInfo.rb#L214-L222,2,
Ruby,parse command line argument,https://github.com/shime/bun/blob/ad7292e8b4da791358af057740efb62978007b3c/lib/bun/arguments.rb#L20-L62,3,
Ruby,matrix multiply,https://github.com/kunishi/algebra-ruby2/blob/8976fbaac14933d3206324c845b879bf67fa0cf7/lib/algebra/matrix-algebra.rb#L406-L408,1,
Ruby,export to excel,https://github.com/MishaConway/wavefront-ruby/blob/3023ead073f7788b4b884db2974d57e5db4560eb/lib/wavefront_object.rb#L62-L88,0,
Ruby,heatmap from 3d coordinates,https://github.com/komasaru/eph_bpn/blob/7281e0023e91593f6f89a6fed05a2e39dfb59ac3/lib/eph_bpn/compute.rb#L397-L429,0,
Ruby,how to extract zip file recursively,https://github.com/ianfixes/arduino_ci/blob/cb3fe8df14a744b9a3bc5cdc0168f820f78cde57/lib/arduino_ci/arduino_downloader_windows.rb#L60-L66,2,
Ruby,map to json,https://github.com/Zerocchi/jikan.rb/blob/498a779e9f85a191e8d6375f7ca83039e984cd4a/lib/jikan/query.rb#L48-L75,0,
Ruby,finding time elapsed using a timer,https://github.com/ManageIQ/more_core_extensions/blob/13f97a2a07155354117ea638eb0892fad09d5e44/lib/more_core_extensions/core_ext/benchmark/realtime_store.rb#L16-L26,1,
Ruby,regex case insensitive,https://github.com/korolvs/resting_pug/blob/3bfd86a97cf487d331ebe2e15d993c2911db6c34/docs/_plugins/replace-regex.rb#L3-L6,0,
Ruby,convert json to csv,https://github.com/lulibrary/aspire/blob/623f481a2e79b9cb0b5feb923da438eb1ed2abfe/lib/aspire/user_lookup.rb#L93-L101,0,
Ruby,encode url,https://github.com/nickewing/coursera_downloader/blob/548a7f0420950a2aeb6fe861f6d8ece70fec6360/lib/coursera_downloader/document_processor.rb#L98-L114,1,
Ruby,convert a utc time to epoch,https://github.com/wizardwerdna/pokerstats/blob/315a4db29630c586fb080d084fa17dcad9494a84/lib/pokerstats/pokerstars_hand_history_parser.rb#L32-L52,1,
Ruby,how to reverse a string,https://github.com/Fluxx/distillery/blob/5d6dfb430398e1c092d65edc305b9c77dda1532b/lib/distillery/document.rb#L212-L218,0,
Ruby,get all parents of xml node,https://github.com/dicom/ruby-dicom/blob/3ffcfe21edc8dcd31298f945781990789fc832ab/lib/dicom/elemental.rb#L37-L45,1,
Ruby,all permutations of a list,https://github.com/noteflakes/lyp/blob/cca29b702f65eb412cba50ba9d4e879e14930003/lib/lyp/resolver.rb#L108-L121,0,
Ruby,finding time elapsed using a timer,https://github.com/jeffwilliams/quartz-torrent/blob/7aeb40125d886dd60d7481deb5129282fc3e3c06/lib/quartz_torrent/rate.rb#L28-L37,3,
Ruby,map to json,https://github.com/moviepilot/neoscout/blob/3501d18b35a313aa11d265ba5c5b737d72e87c1f/lib/neoscout/json_schema.rb#L103-L122,1,
Ruby,how to make the checkbox checked,https://github.com/dobtco/formbuilder-rb/blob/e389b7d8778a5ef2b6bab4e2d732e311965a4f3f/app/models/formbuilder/response_field_checkboxes.rb#L11-L39,0,
Ruby,scatter plot,https://github.com/dilcom/gnuplotrb/blob/0a3146386ae28fcbe2c09cb6e266fe40ebb659f4/lib/gnuplotrb/multiplot.rb#L42-L56,1,
Ruby,how to get current date,https://github.com/easyPEP/enrico/blob/d9eba92b0b44a517d512b165252963556dba14ea/lib/enrico/country.rb#L83-L86,1,
Ruby,get current ip address,https://github.com/engineyard/fragrant/blob/c48d3ce3d63839cb0c43867c26dfb80a3ef05b58/lib/fragrant/address_manager.rb#L38-L44,1,
Ruby,how to read the contents of a .gz compressed file?,https://github.com/ankurcha/stemcell/blob/9b64480494f86141e38a65a61746aef52c451293/lib/stemcell/builder.rb#L352-L359,0,
Ruby,find int in string,https://github.com/datacite/bolognese/blob/10b8666a6724c0a9508df4547a9f9213bf80b59c/lib/bolognese/utils.rb#L325-L335,1,
Ruby,how to determine a string is a valid word,https://github.com/gangelo/LittleWeasel/blob/31108fb9775ca549fe3d05ce8dfe5aab7aef18e1/lib/LittleWeasel.rb#L64-L83,1,
Ruby,concatenate several file remove header lines,https://github.com/rubocop-hq/rubocop/blob/2a4f4f0fdac4e1bb25891fc312af2ea60c6aa2f0/lib/rubocop/processed_source.rb#L55-L67,1,
Ruby,extracting data from a text file,https://github.com/inside-track/remi/blob/f7e5f28f08f8c0403e04cd82d6fc14b6b2c362a7/lib/remi/data_subjects/gsheet.rb#L67-L81,0,
Ruby,unique elements,https://github.com/emancu/ork/blob/83b2deaef0e790d90f98c031f254b5f438b19edf/lib/ork/model/document.rb#L139-L149,0,
Ruby,extracting data from a text file,https://github.com/enkessler/cucumber_analytics/blob/a74642d30b3566fc11fb43c920518fea4587c6bd/lib/cucumber_analytics/doc_string.rb#L54-L61,2,
Ruby,get current process id,https://github.com/castwide/solargraph/blob/47badb5d151aca775ccbe6c470236089eae7839d/lib/solargraph/yard_map.rb#L215-L234,0,
Ruby,get current process id,https://github.com/projecttacoma/cqm-models/blob/d1ccbea6451f02fed3c5ef4e443a53bc6f29b000/app/models/cqm/provider.rb#L40-L43,0,
Ruby,nelder mead optimize,https://github.com/thinkerbot/configurable/blob/43c611f767f14194827b1fe31bc72c8bdf54efdf/lib/configurable/config_hash.rb#L159-L161,0,
Ruby,how to get database table name,https://github.com/veny/orientdb4r/blob/d02d0d27e6ed19c5c5ff377a642355f617c785d7/lib/orientdb4r/rest/client.rb#L175-L200,0,
Ruby,parse binary file to custom class,https://github.com/sawaken/ruby-binary-parser/blob/c9ae043915d1a91677a2296e2f15d2929242d8f7/lib/binary_parser/stream_template_base.rb#L80-L87,1,
Ruby,underline text in label widget,https://github.com/barkerest/incline/blob/1ff08db7aa8ab7f86b223268b700bc67d15bb8aa/lib/incline/extensions/form_builder.rb#L277-L282,0,
Ruby,replace in file,https://github.com/evgenyneu/siba/blob/04cd0eca8222092c14ce4a662b48f5f113ffe6df/lib/siba/scaffold.rb#L117-L126,1,
Ruby,create cookie,https://github.com/sumoheavy/jira-ruby/blob/25e896f227ab81c528e9678708cb546d2f62f018/lib/jira/http_client.rb#L90-L95,1,
Ruby,how to make the checkbox checked,https://github.com/lml/lev/blob/ce39ac122796974dafb24ee61428540dacf34371/lib/lev/form_builder.rb#L14-L18,0,
Ruby,get inner html,https://github.com/flavorjones/loofah/blob/49f178941f10a97aa6441e71fae704a81cc3a731/lib/loofah/scrubber.rb#L102-L113,0,
Ruby,html entities replace,https://github.com/RubenVerborgh/HTML5small/blob/dc62e06896723ffc24a652abf2fdcdd643726e45/lib/html5small/minifier.rb#L101-L105,2,
Ruby,convert int to bool,https://github.com/sass/ruby-sass/blob/7a50eae567260a23d3bbf4d5aaf1a76db43dec32/lib/sass/script/value/base.rb#L69-L71,0,
Ruby,get current process id,https://github.com/jbaiza/clusterpoint/blob/366f5aac97f67427eda29d929d05c97d7d46a0d0/lib/cluster_point/finder_methods.rb#L32-L39,0,
Ruby,convert html to pdf,https://github.com/kitplummer/pdftohtmlr/blob/bb5a7f1bcda437f2d48eb371d37d21f36faedd22/lib/pdftohtmlr.rb#L41-L62,1,
Ruby,custom http error response,https://github.com/vimox-shah/sequence-generator/blob/b73a6a05a0e905069e8b227c056e9f03e8cfe652/app/controllers/sequence_generator/application_controller.rb#L101-L106,3,
Ruby,randomly extract x items from a list,https://github.com/akerl/prospectus/blob/dfd62bd3b649562de03e969ca53237fa6074bac5/lib/prospectus/list.rb#L30-L39,0,
Ruby,k means clustering,https://github.com/TheNoskOneVzla/aprendizaje-maquina/blob/8c87d973a8ba44d065a2b2cc4f1f13bdbee839e3/lib/aprendizaje_maquina/clustering.rb#L62-L94,3,
Ruby,convert a utc time to epoch,https://github.com/panthomakos/timezone/blob/23acc721a6b1df1fde840cf05ab097b5d59925f0/lib/timezone/zone.rb#L120-L135,1,
Ruby,normal distribution,https://github.com/PixarAnimationStudios/ruby-jss/blob/4ab645bfaec8b2edb1ea146bfc2b10f0d62edee9/lib/jss/api_connection.rb#L831-L846,0,
Ruby,get the description of a http status code,https://github.com/LoyaltyNZ/hoodoo/blob/905940121917ecbb66364bca3455b94b1636470f/lib/hoodoo/errors/errors.rb#L121-L161,0,
Ruby,fuzzy match ranking,https://github.com/FooBarWidget/mizuho/blob/3f361f0732ec59dd9f8f047aa4ea4943be8ba700/lib/mizuho/id_map.rb#L58-L80,0,
Ruby,convert a date string into yyyymmdd,https://github.com/rossta/montrose/blob/91af7d2d5c337aa255510179d24eb023775674bb/lib/montrose/utils.rb#L81-L84,1,
Ruby,priority queue,https://github.com/socialcast/link_preview/blob/26764dd0f4fca4968bfc196fad833841b66cc027/lib/link_preview/http_crawler.rb#L72-L76,2,
Ruby,print model summary,https://github.com/3100/trahald/blob/a32bdd61ee3db1579c194eee2e898ae364f99870/lib/trahald/summary-file.rb#L32-L41,0,
Ruby,fuzzy match ranking,https://github.com/FooBarWidget/mizuho/blob/3f361f0732ec59dd9f8f047aa4ea4943be8ba700/lib/mizuho/id_map.rb#L190-L198,0,
Ruby,sorting multiple arrays based on another arrays sorted order,https://github.com/tj/terminal-table/blob/e00dde32a36bbd134f1b564369c9a3085bc69852/lib/terminal-table/table.rb#L112-L119,0,
Ruby,get current observable value,https://github.com/kontena/kontena/blob/5cb5b4457895985231ac88e78c8cbc5a8ffb5ec7/agent/lib/kontena/observer.rb#L290-L295,0,
Ruby,get executable path,https://github.com/lukebayes/project-sprouts/blob/6882d7309d617e35350749df84fac5e7d9c5e843/lib/sprout/file_target.rb#L64-L67,1,
Ruby,how to get database table name,https://github.com/refinery/refinerycms/blob/67f117f937c5264ec0aeabe8e7eac1d562c5bc7b/core/lib/refinery/extension_generation.rb#L71-L76,0,
Ruby,connect to sql,https://github.com/ytti/oxidized/blob/0cf095b01612c30a635a6c26843f02af20631823/lib/oxidized/source/sql.rb#L55-L63,3,
Ruby,parse binary file to custom class,https://github.com/ChrisSandison/missing_text/blob/dd33f0118f0a69798537e0280a6c62dc387f3e81/lib/missing_text/diff.rb#L164-L179,1,
Ruby,filter array,https://github.com/github-changelog-generator/github-changelog-generator/blob/f18c64b5cc0d7473b059275b88385ac11ca8b564/lib/github_changelog_generator/generator/generator_processor.rb#L186-L190,1,
Ruby,read properties file,https://github.com/manifest/xcodeproject/blob/752d9d157268ba76e2f038206f014e18d14d9b4a/lib/xcodeproject/xc_build_configuration.rb#L73-L81,1,
Ruby,get the description of a http status code,https://github.com/vitalie/webshot/blob/2464ee47a34c6c7a8bade4686c7b179cd1c69e30/lib/webshot/screenshot.rb#L28-L33,1,
Ruby,concatenate several file remove header lines,https://github.com/rayyanqcri/ref_parsers/blob/2b0788b7982628e2375fa64bbd29160fdaf17887/lib/ref_parsers/line_parser.rb#L33-L42,0,
Ruby,convert a utc time to epoch,https://github.com/panthomakos/timezone/blob/23acc721a6b1df1fde840cf05ab097b5d59925f0/lib/timezone/zone.rb#L109-L113,1,
Ruby,regex case insensitive,https://github.com/mare-imbrium/canis/blob/8bce60ff9dad321e299a6124620deb4771740b0b/lib/canis/core/widgets/deprecated/rtextview.rb#L193-L198,0,
Ruby,custom http error response,https://github.com/xlab-si/server-sent-events-ruby/blob/f57491a8ab3b08662f657668d3ffe6725dd251db/lib/server_sent_events/client.rb#L33-L43,1,
Ruby,map to json,https://github.com/Zerocchi/jikan.rb/blob/498a779e9f85a191e8d6375f7ca83039e984cd4a/lib/jikan/query.rb#L12-L46,0,
Ruby,output to html file,https://github.com/guard/guard-haml/blob/ea981b68ce86ff7dac1972b1c303b3426d2d263e/lib/guard/haml.rb#L84-L101,2,
Ruby,convert int to string,https://github.com/ThoughtWorksStudios/oauth2_provider/blob/d54702f194edd05389968cf8947465860abccc5d/tools/jruby-1.5.1/lib/ruby/1.8/rdoc/markup/simple_markup/to_latex.rb#L204-L221,0,
Ruby,extract data from html content,https://github.com/BinaryStorms/civic-sip-ruby-sdk/blob/330f01409500b30129691e9990da69e57bd6fbf4/lib/civic_sip_sdk/client.rb#L76-L97,0,
Ruby,copying a file to a path,https://github.com/furkancelik/fcfinder/blob/1ada4463c7134c879716ed86cde173b2042c564e/lib/fcfinder/connector.rb#L216-L232,2,
Ruby,how to randomly pick a number,https://github.com/eet-nu/cheers/blob/4b94bf8ce2a1ca929b9b56277e12f3e94e7a5399/lib/cheers/contrasting_color_picker.rb#L13-L23,1,
Ruby,how to reverse a string,https://github.com/mojombo/grit/blob/5608567286e64a1c55c5e7fcd415364e04f8986e/lib/grit/git-ruby.rb#L75-L114,0,
Ruby,copying a file to a path,https://github.com/NathanTCz/idlc-sdk-core/blob/a9cf07f65a1b206b7f776183d29923aa345f582e/lib/idlc-sdk-core/workspace.rb#L29-L38,2,
Ruby,nelder mead optimize,https://github.com/jronallo/mead/blob/119e25d762d228a17612afe327ac13227aa9825b/lib/mead/ead.rb#L84-L98,1,
Ruby,all permutations of a list,https://github.com/blahah/biopsy/blob/e46f3d1c75de4da2ec47a377f7e4f0e16a8e03d2/lib/biopsy/target.rb#L141-L143,0,
Ruby,how to get current date,https://github.com/mlipper/runt/blob/d0dab62fa45571e50e2018dbe1e12a9fe2752f61/lib/runt/temporalexpression.rb#L678-L680,2,
Ruby,convert json to csv,https://github.com/everypolitician/everypolitician-ruby/blob/f85e4b684324cf35ef14e7546ddd33052046d883/lib/everypolitician/legislative_period.rb#L34-L36,1,
Ruby,readonly array,https://github.com/opal/opal/blob/41aedc0fd62aab00d3c117ba0caf00206bedd981/opal/corelib/marshal/read_buffer.rb#L388-L407,0,
Ruby,convert int to bool,https://github.com/ThoughtWorksStudios/oauth2_provider/blob/d54702f194edd05389968cf8947465860abccc5d/tools/jruby-1.5.1/lib/ruby/1.8/rdoc/markup/simple_markup/to_html.rb#L190-L219,1,
Ruby,unzipping large files,https://github.com/tulios/icosmith-rails/blob/e73c11eaa593fcb6f9ba93d34fbdbfe131693af4/lib/icosmith-rails/font.rb#L90-L96,3,
Ruby,concatenate several file remove header lines,https://github.com/kmuto/review/blob/77d1273e671663f05db2992281fd891b776badf0/lib/review/textutils.rb#L40-L46,1,
Ruby,k means clustering,https://github.com/wurmlab/genevalidator/blob/b44a4a7e72eb8314c73d0cd7062d37a1c4c58299/lib/genevalidator/clusterization.rb#L510-L523,1,
Ruby,binomial distribution,https://github.com/mtortonesi/ruby-erv/blob/02e757296ef79b3deb47a40bbdeab5de795e105b/lib/erv/mixture_distribution.rb#L80-L87,1,
Ruby,encrypt aes ctr mode,https://github.com/nikhgupta/encruby/blob/ded0276001f7672594a84d403f64dcd4ab906039/lib/encruby/message.rb#L36-L59,3,
Ruby,how to read .csv file in an efficient way?,https://github.com/pjotrp/bioruby-table/blob/e7cc97bb598743e7d69e63f16f76a2ce0ed9006d/lib/bio-table/formatter.rb#L45-L50,1,
Ruby,fuzzy match ranking,https://github.com/paddor/cztop/blob/d20ee44775d05b60f40fffd1287a9b01270ab853/lib/cztop/z85.rb#L71-L77,0,
Ruby,randomly extract x items from a list,https://github.com/ozgg/weighted-select/blob/5cf3a8a1f2ba74f2885dcc8111396e5ca10ccad4/lib/weighted-select.rb#L44-L49,1,
Ruby,aes encryption,https://github.com/zaru/webpush/blob/6aed6657a40bf40dbdf2ff617c3370507ae3fd64/lib/webpush/encryption.rb#L61-L73,2,
Ruby,positions of substrings in string,https://github.com/sds/haml-lint/blob/024c773667e54cf88db938c2b368977005d70ee8/lib/haml_lint/utils.rb#L81-L86,3,
Ruby,matrix multiply,https://github.com/jellymann/mittsu/blob/955bde855c727d775b80f2c88457cb4b58c8c8f8/lib/mittsu/math/box3.rb#L162-L177,1,
Ruby,set file attrib hidden,https://github.com/Katello/katello/blob/a1c9280067607999cae43bab89b53ba870856b76/app/models/katello/provider.rb#L127-L134,0,
Ruby,group by count,https://github.com/zendesk/ruby-kafka/blob/2a73471b6a607a52dc85c79301ba522acb4566b5/lib/kafka/cluster.rb#L248-L253,0,
Ruby,json to xml conversion,https://github.com/ruby-odata/odata/blob/be4626bebea595dab2250ae4442e59e94b5fd4c6/lib/odata/entity.rb#L112-L135,1,
Ruby,binomial distribution,https://github.com/PixarAnimationStudios/ruby-jss/blob/4ab645bfaec8b2edb1ea146bfc2b10f0d62edee9/lib/jss/api_object/network_segment.rb#L397-L402,0,
Ruby,custom http error response,https://github.com/stripe/stripe-ruby/blob/322a8c60be8a9b9ac8aad8857864680a32176935/lib/stripe/stripe_client.rb#L346-L394,3,
Ruby,find int in string,https://github.com/david942j/heapinfo/blob/0608067e2d7601249cf01e725f7b8389e390d3f6/lib/heapinfo/dumper.rb#L193-L196,2,
Ruby,filter array,https://github.com/cldwalker/hirb/blob/264f72c7c0f0966001e802414a5b0641036c7860/lib/hirb/helpers/table.rb#L356-L359,1,
Ruby,encode url,https://github.com/infobip/oneapi-ruby/blob/17f3843812b58957a2578c837784781c30dbf1c6/lib/oneapi-ruby/client.rb#L73-L89,2,
Ruby,readonly array,https://github.com/eagletmt/switch_point/blob/986a46d99c4b3762c60f754a9d32e032a5a36545/lib/switch_point/config.rb#L45-L60,0,
Ruby,how to get html of website,https://github.com/sa2taka/mstdn_ivory/blob/26d72c3d269c615f1414d5a8e5cb7b50c6e0722b/lib/mstdn_ivory/register.rb#L5-L7,1,
Ruby,read text file line by line,https://github.com/ddnexus/irt/blob/6d6c5a7631abd6271dcec7def982ebcfc1aaf9e0/lib/irt/extensions/irb/context.rb#L10-L25,0,
Ruby,how to randomly pick a number,https://github.com/alexreisner/geocoder/blob/e087dc2759264ee6f307b926bb2de4ec2406859e/lib/geocoder/calculations.rb#L238-L256,1,
